,text,aae_count,detoxify_original_score,detoxify_unbiased_score,textblob_score,vader_score,clean_text
2424,"this extends the horror, but also suggests",0,0.0011313090799376369,0.0004973929026164114,0.0,0.273,this extends the horror but also suggests
2425,violence will last much longer than the bomb,0,0.16738508641719818,0.01600443758070469,0.1,0.291,violence will last much longer than the bomb
2426,this third scene also underlines the main,0,0.000738692469894886,0.00036845123395323753,0.08333333333333333,0.0,this third scene also underlines the main
2427,and public spaces.,0,0.0007099863141775131,0.0004590968892443925,0.0,0.0,and public spaces
2428,this intimate childhood moment is invaded,0,0.0006128880777396262,0.0004326310590840876,0.2,0.0,this intimate childhood moment is invaded
2429,and these themes show up again and again throughout,1,0.0006418823613785207,0.0003026344929821789,0.0,0.0,and these themes show up again and again throughout
2430,"the framing of that first shot, with king",1,0.0006263431278057396,0.0049203624948859215,0.25,0.0,the framing of that first shot with king
2431,– from king and his aides to regular people,0,0.0009747117292135954,0.001287065795622766,0.0,0.0, from king and his aides to regular people
2432,"by presenting their characters boldly, unapologetically,",0,0.0006305648712441325,0.0005474513745866716,0.3333333333333333,0.0,by presenting their characters boldly unapologetically
2433,bradford young reinforce the idea that this,0,0.0007578719523735344,0.0006072443211451173,0.1,0.0,bradford young reinforce the idea that this
2434,in the face of both incredible violence and,0,0.0013155813794583082,0.007929227314889431,0.9,0.386,in the face of both incredible violence and
2435,this film also keeps exploring the juxtaposition,0,0.0007285914034582675,0.0003884647449012846,0.0,0.0,this film also keeps exploring the juxtaposition
2436,"in intimate moments, duvernay’s king lowers",0,0.0006359299295581877,0.0016637650551274419,0.2,0.231,in intimate moments duvernays king lowers
2437,"these scenes are almost always shot at night,",0,0.0008104888838715851,0.010347002185881138,0.0,0.0,these scenes are almost always shot at night
2438,"in an early scene, king makes a late-night",0,0.0012157809687778354,0.0012853201478719711,0.1,0.0,in an early scene king makes a latenight
2439,after an emotional low-point.,0,0.001080638961866498,0.0008463612757623196,0.0,0.0,after an emotional lowpoint
2440,"she sings “take my hand, precious lord”",1,0.004438356030732393,0.0010100319050252438,0.5,0.0,she sings take my hand precious lord
2441,kitchen.,1,0.0011532069183886051,0.0015233438462018967,0.0,0.0,kitchen
2442,"echoing that scene much later, king goes for",1,0.0007347874925471842,0.0016787409549579024,0.0,0.0,echoing that scene much later king goes for
2443,"youngest supporters, and expresses grave doubts",0,0.0007992000901140273,0.0007727370248176157,0.0,0.449,youngest supporters and expresses grave doubts
2444,"this time, instead of a song, lewis speaks",1,0.0006399938720278442,0.0008090656483545899,0.0,0.0,this time instead of a song lewis speaks
2445,king and urges him to continue on his path.,1,0.0010919352062046528,0.011019092984497547,0.0,0.0,king and urges him to continue on his path
2446,"lewis: the next day, i found myself patched up, and sittin' in a church.",0,0.0010293428786098957,0.04555419087409973,0.0,0.0,lewis the next day i found myself patched up and sittin' in a church
2447,"lewis: barely hold my head up, but i needed to be there. you were gonna be speaking.",1,0.0014451940078288317,0.03734232857823372,0.05,0.0,lewis barely hold my head up but i needed to be there you were gonna be speaking
2448,this public-private juxtaposition is also,0,0.0007424678769893944,0.00043817024561576545,0.0,0.0,this publicprivate juxtaposition is also
2449,king’s physicality and vocal cadence change,0,0.0008990381611511111,0.003009448992088437,0.0,0.0,kings physicality and vocal cadence change
2450,"from restrained but firm with johnson, to",2,0.0007394813001155853,0.0004517761408351362,-0.2,0.0,from restrained but firm with johnson to
2451,before the microphones.,0,0.0010128958383575082,0.0004396836447995156,0.0,0.0,before the microphones
2452,this version of king is a close examination,0,0.0007303136517293751,0.0009233460295945406,0.0,0.0,this version of king is a close examination
2453,"people of color to code switch, or change",0,0.0007507327245548368,0.0100766746327281,0.0,0.0,people of color to code switch or change
2454,"that said, no space was totally private",1,0.0010660194093361497,0.0005247846129350364,0.0,0.268,that said no space was totally private
2455,"at key points throughout the movie, subtitles",1,0.0006234509637579322,0.0003686804848257452,0.0,0.0,at key points throughout the movie subtitles
2456,"logs with details about king’s movements,",1,0.0006443343590945005,0.0008663070038892329,0.0,0.0,logs with details about kings movements
2457,it’s a chilling reminder that even his most,1,0.008922727778553963,0.0004152743786107749,0.0,0.136,its a chilling reminder that even his most
2458,the examination of public and private space,0,0.0007461178465746343,0.0004765622434206307,0.0,0.0,the examination of public and private space
2459,"oprah winfrey plays annie lee cooper, a character",1,0.000837843690533191,0.0005509625771082938,0.0,0.0,oprah winfrey plays annie lee cooper a character
2460,she approaches the county clerk who humiliates,0,0.007112143095582724,0.0032398831099271774,0.0,0.25,she approaches the county clerk who humiliates
2461,her application – for the fifth time!,1,0.0010216565569862723,0.0004414420109242201,0.0,0.0,her application  for the fifth time
2462,the message is clear: public spaces in this,0,0.0005896315560676157,0.000399966404074803,0.05000000000000001,0.0,the message is clear public spaces in this
2463,to a big chunk of the population.,1,0.0007914010784588754,0.0004242758732289076,0.0,0.0,to a big chunk of the population
2464,political figures like president johnson and,1,0.0006739653181284666,0.0009804696310311556,0.0,0.0,political figures like president johnson and
2465,"governor of alabama, also privately struggle",0,0.0007691408973187208,0.0004675160744227469,0.0,0.315,governor of alabama also privately struggle
2466,always during the daytime.,0,0.0007199572282843292,0.0004335818812251091,0.0,0.0,always during the daytime
2467,"they have power, the movie tells us.",0,0.0010111930314451456,0.0007326139602810144,0.0,0.0,they have power the movie tells us
2468,the question for them is how they’re going,1,0.0009199466439895332,0.0008469005115330219,0.0,0.0,the question for them is how theyre going
2469,"in the film’s climactic moments, these public",0,0.0007432129350490868,0.00040641927625983953,0.0,0.0,in the films climactic moments these public
2470,punctuated by destruction.,0,0.00182445312384516,0.0006272158934734762,0.0,0.649,punctuated by destruction
2471,when an alabama state trooper shoots an unarmed,0,0.09062706679105759,0.0711345449090004,0.0,0.0,when an alabama state trooper shoots an unarmed
2472,"pastor from boston, duvernay again slows the",1,0.0012912029633298516,0.002814290579408407,0.0,0.0,pastor from boston duvernay again slows the
2473,she forces us to endure the violence and contemplate,0,0.002195915440097451,0.00874415598809719,0.0,0.339,she forces us to endure the violence and contemplate
2474,both these acts of violence take place at,0,0.0010983971878886223,0.0025454002898186445,0.0,0.369,both these acts of violence take place at
2475,private space.,0,0.0019258582033216953,0.0004965208354406059,0.0,0.0,private space
2476,but then duvernay breaks this pattern to depict,0,0.0007121431990526617,0.0005293611320666969,0.0,0.0,but then duvernay breaks this pattern to depict
2477,"motion, when marchers were beaten on the edmund",1,0.0007915014284662902,0.0016288962215185165,0.0,0.286,motion when marchers were beaten on the edmund
2478,"it takes place in broad daylight, under the",1,0.0006718887598253787,0.0003563344944268465,0.0625,0.0,it takes place in broad daylight under the
2479,and this is where the film crosscuts between,0,0.000784699572250247,0.000598350481595844,0.0,0.0,and this is where the film crosscuts between
2480,– in their private spaces – recoiling,0,0.04795943200588226,0.00133964279666543,0.0,0.0, in their private spaces  recoiling
2481,"even though it breaks the historical chronology,",0,0.0006898028077557683,0.0003450231743045151,0.0,0.0,even though it breaks the historical chronology
2482,"of the movie, thrusting the usually private",0,0.0006693622563034296,0.0009804607834666967,0.0,0.0,of the movie thrusting the usually private
2483,public scrutiny.,0,0.0006690618465654552,0.00047900265781208873,0.0,0.0,public scrutiny
2484,"once again, duvernay is using the tools of",0,0.0009256238699890673,0.0006359941908158362,0.0,0.0,once again duvernay is using the tools of
2485,reinforce her film’s message in subtle and,0,0.0009701771195977926,0.0008781583164818585,-0.3333333333333333,0.0,reinforce her films message in subtle and
2486,there are lots of other things to say about,0,0.0006357959937304258,0.00035262564779259264,-0.125,0.0,there are lots of other things to say about
2487,gender equity and social justice.,0,0.000986625673249364,0.002475525252521038,0.03333333333333333,0.0,gender equity and social justice
2488,but almost all of it can be read in terms,1,0.0006109800306148827,0.00036181622999720275,0.0,0.0,but almost all of it can be read in terms
2489,spaces and the ways people inhabit them.,0,0.0006166723323985934,0.0008499296964146197,0.0,0.0,spaces and the ways people inhabit them
2490,duvernay brings martin luther king jr. down,1,0.005831719376146793,0.004710272420197725,-0.15555555555555559,0.0,duvernay brings martin luther king jr down
2491,"and then, in the last low-angle medium shot",0,0.0008089908515103161,0.0844244658946991,0.0,0.0,and then in the last lowangle medium shot
2492,to his mythic status as one of the great american,0,0.001559535856358707,0.0008103495347313583,0.4,0.0,to his mythic status as one of the great american
2493,while she hasn’t stuck directly to the historical,0,0.0007541138911619782,0.0004437703755684197,0.05,0.222,while she hasnt stuck directly to the historical
2494,portrait of an american hero.,0,0.000723700039088726,0.0009220229112543166,0.0,0.0,portrait of an american hero
2495,"next time, we’ll turn back the clock to",3,0.0015904913889244199,0.0006465969490818679,0.0,0.0,next time well turn back the clock to
2496,film that wrestles with some surprisingly,2,0.0013377914438024163,0.0005400903173722327,0.7,0.0,film that wrestles with some surprisingly
2497,crash course film criticism is supported by curiosity stream,0,0.0006387635949067771,0.0029146173037588596,0.0,0.403,crash course film criticism is supported by curiosity stream
2498,"where you can stream documentary films and programs about science, nature, and history",2,0.000579454586841166,0.0004660477570723742,0.0,0.0,where you can stream documentary films and programs about science nature and history
2499,including exclusive originals.,0,0.0006129505927674472,0.0004623816057574004,0.0,0.0,including exclusive originals
2500,"for example, check out the emmy winning series, ""stephen hawking's favorite places.""",1,0.0005815720651298761,0.0004385845677461475,0.5,0.0,for example check out the emmy winning series stephen hawking's favorite places
2501,where hawking takes you on a journey through the stars and around our planet,3,0.0009381938725709915,0.000647992710582912,0.0,0.0,where hawking takes you on a journey through the stars and around our planet
